Model: ,Oscilloscope DSO-X 4022A
Serial Number:,MY57310245
Address: ,USBInstrument1
Date: ,2026-07-10 19:09:41

Sample Number,Time (s),1 (VOLT),2 (VOLT),
487,-0.000125584,-0.0260666608810425,3.28280378878117,
488,-0.000125328,-0.0260666608810425,3.1154397726059,
489,-0.000125072,-0.0260666608810425,3.28280378878117,
490,-0.000124816,-0.093012273311615,1.94389165937901,
491,-0.00012456,-0.0260666608810425,-2.90966480970383,
492,-0.000124304,-0.0260666608810425,-3.41175685822964,
493,-0.000124048,-0.0260666608810425,-3.24439284205437,
494,-0.000123792,-0.0260666608810425,-3.24439284205437,
495,-0.000123536,-0.0260666608810425,-3.24439284205437,
496,-0.00012328,-0.0260666608810425,-3.57912087440491,
497,-0.000123024,-0.0260666608810425,-3.24439284205437,
498,-0.000122768,-0.0260666608810425,-3.41175685822964,
499,-0.000122512,-0.0260666608810425,-3.57912087440491,
500,-0.000122256,-0.093012273311615,-3.41175685822964,
501,-0.000122,-0.0260666608810425,-3.74648489058018,
502,-0.000121744,-0.0260666608810425,-3.57912087440491,
503,-0.000121488,-0.093012273311615,-3.41175685822964,
504,-0.000121232,-0.093012273311615,-3.57912087440491,
505,-0.000120976,-0.0260666608810425,-3.24439284205437,
506,-0.00012072,-0.093012273311615,-3.57912087440491,
507,-0.000120464,-0.0260666608810425,-3.57912087440491,
508,-0.000120208,-0.0260666608810425,-3.57912087440491,
509,-0.000119952,-0.093012273311615,-3.91384890675545,
510,-0.000119696,-0.0260666608810425,-3.57912087440491,
511,-0.00011944,-0.093012273311615,-3.57912087440491,
512,-0.000119184,-0.093012273311615,-3.57912087440491,
513,-0.000118928,-0.093012273311615,-3.57912087440491,
514,-0.000118672,-0.0260666608810425,-3.57912087440491,
515,-0.000118416,-0.0260666608810425,-3.41175685822964,
516,-0.00011816,-0.0260666608810425,-3.41175685822964,
517,-0.000117904,-0.0260666608810425,-3.41175685822964,
518,-0.000117648,-0.0260666608810425,-3.24439284205437,
519,-0.000117392,-0.0260666608810425,-3.41175685822964,
520,-0.000117136,-0.0260666608810425,-3.41175685822964,
521,-0.00011688,-0.093012273311615,-3.41175685822964,
522,-0.000116624,-0.093012273311615,-3.57912087440491,
523,-0.000116368,-0.093012273311615,-3.41175685822964,
524,-0.000116112,-0.0260666608810425,-3.57912087440491,
525,-0.000115856,-0.093012273311615,-3.57912087440491,
526,-0.0001156,-0.0260666608810425,-3.57912087440491,
527,-0.000115344,-0.0260666608810425,-3.57912087440491,
528,-0.000115088,-0.0260666608810425,-3.57912087440491,
529,-0.000114832,-0.093012273311615,-3.74648489058018,
530,-0.000114576,-0.0260666608810425,-3.57912087440491,
531,-0.00011432,-0.0260666608810425,-3.41175685822964,
532,-0.000114064,-0.0260666608810425,-3.41175685822964,
533,-0.000113808,-0.0260666608810425,-3.41175685822964,
534,-0.000113552,-0.0260666608810425,-3.57912087440491,
535,-0.000113296,-0.0260666608810425,-3.24439284205437,
536,-0.00011304,-0.0260666608810425,-3.41175685822964,
537,-0.000112784,-0.0260666608810425,-3.57912087440491,
538,-0.000112528,-0.0260666608810425,-3.41175685822964,
539,-0.000112272,-0.0260666608810425,-3.74648489058018,
540,-0.000112016,-0.0260666608810425,-3.24439284205437,
541,-0.00011176,-0.0260666608810425,-3.41175685822964,
542,-0.000111504,-0.0260666608810425,-3.57912087440491,
543,-0.000111248,-0.0260666608810425,-3.24439284205437,
544,-0.000110992,-0.0260666608810425,-3.57912087440491,
545,-0.000110736,-0.0260666608810425,-3.57912087440491,
546,-0.00011048,-0.0260666608810425,-3.41175685822964,
547,-0.000110224,-0.0260666608810425,-3.57912087440491,
548,-0.000109968,-0.0260666608810425,-2.90966480970383,
549,-0.000109712,-0.0260666608810425,-3.57912087440491,
550,-0.000109456,-0.0260666608810425,-3.57912087440491,
551,-0.0001092,-0.0260666608810425,-3.41175685822964,
552,-0.000108944,-0.0260666608810425,-3.74648489058018,
553,-0.000108688,-0.0260666608810425,-3.41175685822964,
554,-0.000108432,-0.0260666608810425,-3.41175685822964,
555,-0.000108176,-0.0260666608810425,-3.41175685822964,
556,-0.00010792,-0.0260666608810425,-3.41175685822964,
557,-0.000107664,-0.0260666608810425,-3.41175685822964,
558,-0.000107408,-0.0260666608810425,-3.41175685822964,
559,-0.000107152,-0.0260666608810425,-3.41175685822964,
560,-0.000106896,-0.0260666608810425,-3.24439284205437,
561,-0.00010664,-0.0260666608810425,-3.41175685822964,
562,-0.000106384,-0.0260666608810425,-3.41175685822964,
563,-0.000106128,-0.0260666608810425,-3.41175685822964,
564,-0.000105872,-0.0260666608810425,-3.57912087440491,
565,-0.000105616,-0.0260666608810425,-3.24439284205437,
566,-0.00010536,-0.0260666608810425,-3.41175685822964,
567,-0.000105104,-0.0260666608810425,-3.57912087440491,
568,-0.000104848,-0.093012273311615,-3.41175685822964,
569,-0.000104592,-0.093012273311615,-3.74648489058018,
570,-0.000104336,-0.0260666608810425,-3.57912087440491,
571,-0.00010408,-0.093012273311615,-3.57912087440491,
572,-0.000103824,-0.0260666608810425,-3.57912087440491,
573,-0.000103568,-0.093012273311615,-3.57912087440491,
574,-0.000103312,-0.0260666608810425,-3.57912087440491,
575,-0.000103056,-0.0260666608810425,-3.24439284205437,
576,-0.0001028,-0.0260666608810425,-3.41175685822964,
577,-0.000102544,-0.0260666608810425,-3.57912087440491,
578,-0.000102288,-0.093012273311615,-3.41175685822964,
579,-0.000102032,-0.0260666608810425,-3.57912087440491,
580,-0.000101776,-0.0260666608810425,-3.57912087440491,
581,-0.00010152,-0.0260666608810425,-3.41175685822964,
582,-0.000101264,-0.0260666608810425,-3.74648489058018,
583,-0.000101008,-0.0260666608810425,-3.0770288258791,
584,-0.000100752,-0.0260666608810425,-3.41175685822964,
585,-0.000100496,-0.0260666608810425,-3.57912087440491,
586,-0.00010024,-0.0260666608810425,-3.57912087440491,
587,-9.9984E-05,-0.0260666608810425,-3.74648489058018,
588,-9.9728E-05,-0.0260666608810425,-2.07284472882748,
589,-9.9472E-05,-0.0260666608810425,2.94807575643063,
590,-9.9216E-05,-0.0260666608810425,3.1154397726059,
591,-9.896E-05,-0.0260666608810425,3.45016780495644,
592,-9.8704E-05,-0.0260666608810425,3.1154397726059,
593,-9.8448E-05,-0.0260666608810425,3.28280378878117,
594,-9.8192E-05,-0.0260666608810425,3.28280378878117,
595,-9.7936E-05,-0.0260666608810425,3.45016780495644,
596,-9.768E-05,-0.0260666608810425,3.45016780495644,
597,-9.7424E-05,-0.093012273311615,3.45016780495644,
598,-9.7168E-05,-0.0260666608810425,3.45016780495644,
599,-9.6912E-05,-0.0260666608810425,3.28280378878117,
600,-9.6656E-05,-0.0260666608810425,3.45016780495644,
601,-9.64E-05,-0.093012273311615,3.45016780495644,
602,-9.6144E-05,-0.0260666608810425,3.28280378878117,
603,-9.5888E-05,-0.0260666608810425,3.61753182113171,
604,-9.5632E-05,-0.0260666608810425,3.28280378878117,
605,-9.5376E-05,-0.0260666608810425,3.28280378878117,
606,-9.512E-05,-0.093012273311615,3.45016780495644,
607,-9.4864E-05,-0.093012273311615,3.45016780495644,
608,-9.4608E-05,-0.0260666608810425,3.78489583730698,
609,-9.4352E-05,-0.093012273311615,3.45016780495644,
610,-9.4096E-05,-0.0260666608810425,3.28280378878117,
611,-9.384E-05,-0.093012273311615,3.28280378878117,
612,-9.3584E-05,-0.0260666608810425,3.1154397726059,
613,-9.3328E-05,-0.0260666608810425,3.45016780495644,
614,-9.3072E-05,-0.0260666608810425,3.45016780495644,
615,-9.2816E-05,-0.0260666608810425,3.45016780495644,
616,-9.256E-05,-0.0260666608810425,3.45016780495644,
617,-9.2304E-05,-0.093012273311615,3.1154397726059,
618,-9.2048E-05,-0.0260666608810425,3.45016780495644,
619,-9.1792E-05,-0.0260666608810425,3.45016780495644,
620,-9.1536E-05,-0.0260666608810425,3.45016780495644,
621,-9.128E-05,-0.0260666608810425,3.61753182113171,
622,-9.1024E-05,-0.0260666608810425,3.45016780495644,
623,-9.0768E-05,-0.0260666608810425,3.45016780495644,
624,-9.0512E-05,-0.0260666608810425,3.45016780495644,
625,-9.0256E-05,-0.0260666608810425,3.45016780495644,
626,-9E-05,-0.093012273311615,3.61753182113171,
627,-8.9744E-05,-0.0260666608810425,3.45016780495644,
628,-8.9488E-05,-0.0260666608810425,3.45016780495644,
629,-8.9232E-05,-0.0260666608810425,3.61753182113171,
630,-8.8976E-05,-0.0260666608810425,3.45016780495644,
631,-8.872E-05,-0.0260666608810425,3.61753182113171,
632,-8.8464E-05,-0.0260666608810425,3.45016780495644,
633,-8.8208E-05,-0.0260666608810425,3.45016780495644,
634,-8.7952E-05,-0.0260666608810425,3.45016780495644,
635,-8.7696E-05,-0.0260666608810425,3.45016780495644,
636,-8.744E-05,-0.0260666608810425,3.45016780495644,
637,-8.7184E-05,-0.0260666608810425,3.45016780495644,
638,-8.6928E-05,-0.093012273311615,3.45016780495644,
639,-8.6672E-05,0.04087895154953,3.45016780495644,
640,-8.6416E-05,0.04087895154953,3.28280378878117,
641,-8.616E-05,-0.093012273311615,3.28280378878117,
642,-8.5904E-05,-0.0260666608810425,3.1154397726059,
643,-8.5648E-05,-0.0260666608810425,3.45016780495644,
644,-8.5392E-05,-0.0260666608810425,3.45016780495644,
645,-8.5136E-05,-0.0260666608810425,3.1154397726059,
646,-8.488E-05,-0.093012273311615,3.45016780495644,
647,-8.4624E-05,-0.0260666608810425,3.28280378878117,
648,-8.4368E-05,-0.0260666608810425,3.45016780495644,
649,-8.4112E-05,-0.0260666608810425,3.28280378878117,
650,-8.3856E-05,-0.0260666608810425,3.45016780495644,
651,-8.36E-05,-0.093012273311615,3.78489583730698,
652,-8.3344E-05,-0.093012273311615,3.28280378878117,
653,-8.3088E-05,-0.0260666608810425,3.28280378878117,
654,-8.2832E-05,-0.0260666608810425,3.28280378878117,
655,-8.2576E-05,-0.0260666608810425,2.94807575643063,
656,-8.232E-05,-0.0260666608810425,3.28280378878117,
657,-8.2064E-05,-0.093012273311615,3.28280378878117,
658,-8.1808E-05,-0.093012273311615,3.45016780495644,
659,-8.1552E-05,0.04087895154953,3.28280378878117,
660,-8.1296E-05,-0.0260666608810425,3.1154397726059,
661,-8.104E-05,-0.0260666608810425,3.45016780495644,
662,-8.0784E-05,-0.0260666608810425,3.1154397726059,
663,-8.0528E-05,-0.0260666608810425,3.45016780495644,
664,-8.0272E-05,-0.093012273311615,3.45016780495644,
665,-8.0016E-05,-0.0260666608810425,3.28280378878117,
666,-7.976E-05,-0.0260666608810425,3.45016780495644,
667,-7.9504E-05,-0.0260666608810425,3.45016780495644,
668,-7.9248E-05,-0.0260666608810425,3.61753182113171,
669,-7.8992E-05,-0.093012273311615,3.45016780495644,
670,-7.8736E-05,-0.093012273311615,3.45016780495644,
671,-7.848E-05,-0.0260666608810425,3.45016780495644,
672,-7.8224E-05,-0.0260666608810425,3.1154397726059,
673,-7.7968E-05,-0.0260666608810425,3.45016780495644,
674,-7.7712E-05,-0.0260666608810425,3.45016780495644,
675,-7.7456E-05,-0.093012273311615,3.45016780495644,
676,-7.72E-05,-0.093012273311615,3.45016780495644,
677,-7.6944E-05,-0.0260666608810425,3.45016780495644,
678,-7.6688E-05,-0.093012273311615,3.45016780495644,
679,-7.6432E-05,-0.0260666608810425,3.45016780495644,
680,-7.6176E-05,-0.093012273311615,3.45016780495644,
681,-7.592E-05,-0.0260666608810425,3.45016780495644,
682,-7.5664E-05,-0.0260666608810425,3.28280378878117,
683,-7.5408E-05,-0.093012273311615,3.45016780495644,
684,-7.5152E-05,-0.093012273311615,3.45016780495644,
685,-7.4896E-05,-0.093012273311615,3.28280378878117,
686,-7.464E-05,-0.0260666608810425,-2.07284472882748,
687,-7.4384E-05,-0.093012273311615,-3.57912087440491,
688,-7.4128E-05,-0.0260666608810425,-3.57912087440491,
689,-7.3872E-05,-0.0260666608810425,-3.74648489058018,
690,-7.3616E-05,-0.0260666608810425,-3.41175685822964,
691,-7.336E-05,-0.0260666608810425,-3.41175685822964,
692,-7.3104E-05,-0.0260666608810425,-3.57912087440491,
693,-7.2848E-05,-0.093012273311615,-3.57912087440491,
694,-7.2592E-05,-0.0260666608810425,-3.91384890675545,
695,-7.2336E-05,-0.0260666608810425,-3.57912087440491,
696,-7.208E-05,-0.0260666608810425,-3.41175685822964,
697,-7.1824E-05,-0.0260666608810425,-3.57912087440491,
698,-7.1568E-05,-0.0260666608810425,-3.41175685822964,
699,-7.1312E-05,-0.0260666608810425,-3.57912087440491,
700,-7.1056E-05,-0.093012273311615,-3.57912087440491,
701,-7.08E-05,-0.0260666608810425,-3.57912087440491,
702,-7.0544E-05,-0.093012273311615,-3.24439284205437,
703,-7.0288E-05,-0.093012273311615,-3.57912087440491,
704,-7.0032E-05,-0.0260666608810425,-3.57912087440491,
705,-6.9776E-05,-0.0260666608810425,-3.57912087440491,
706,-6.952E-05,-0.0260666608810425,-3.74648489058018,
707,-6.9264E-05,-0.093012273311615,-3.41175685822964,
708,-6.9008E-05,-0.0260666608810425,-3.57912087440491,
709,-6.8752E-05,-0.0260666608810425,-3.41175685822964,
710,-6.8496E-05,0.04087895154953,-3.57912087440491,
711,-6.824E-05,-0.0260666608810425,-3.74648489058018,
712,-6.7984E-05,-0.093012273311615,-3.57912087440491,
713,-6.7728E-05,-0.0260666608810425,-3.41175685822964,
714,-6.7472E-05,-0.0260666608810425,-3.57912087440491,
715,-6.7216E-05,-0.093012273311615,-3.24439284205437,
716,-6.696E-05,-0.0260666608810425,-3.57912087440491,
717,-6.6704E-05,-0.0260666608810425,-3.57912087440491,
718,-6.6448E-05,-0.0260666608810425,-3.41175685822964,
719,-6.6192E-05,-0.093012273311615,-3.57912087440491,
720,-6.5936E-05,-0.0260666608810425,-3.24439284205437,
721,-6.568E-05,-0.0260666608810425,-3.41175685822964,
722,-6.5424E-05,-0.093012273311615,-3.41175685822964,
723,-6.5168E-05,-0.0260666608810425,-3.41175685822964,
724,-6.4912E-05,-0.0260666608810425,-3.41175685822964,
725,-6.4656E-05,-0.0260666608810425,-3.57912087440491,
726,-6.44E-05,-0.0260666608810425,-3.41175685822964,
727,-6.4144E-05,-0.0260666608810425,-3.41175685822964,
728,-6.3888E-05,-0.0260666608810425,-3.41175685822964,
729,-6.3632E-05,-0.093012273311615,-3.74648489058018,
730,-6.3376E-05,-0.0260666608810425,-3.41175685822964,
731,-6.312E-05,-0.0260666608810425,-3.57912087440491,
732,-6.2864E-05,-0.0260666608810425,-3.41175685822964,
733,-6.2608E-05,-0.0260666608810425,-3.41175685822964,
734,-6.2352E-05,-0.0260666608810425,-3.57912087440491,
735,-6.2096E-05,-0.0260666608810425,-3.57912087440491,
736,-6.184E-05,-0.093012273311615,-3.41175685822964,
737,-6.1584E-05,-0.0260666608810425,-3.74648489058018,
738,-6.1328E-05,-0.0260666608810425,-3.41175685822964,
739,-6.1072E-05,-0.0260666608810425,-3.74648489058018,
740,-6.0816E-05,-0.093012273311615,-3.74648489058018,
741,-6.056E-05,-0.0260666608810425,-3.57912087440491,
742,-6.0304E-05,-0.0260666608810425,-3.57912087440491,
743,-6.0048E-05,-0.0260666608810425,-3.57912087440491,
744,-5.9792E-05,-0.0260666608810425,-3.57912087440491,
745,-5.9536E-05,-0.0260666608810425,-3.24439284205437,
746,-5.928E-05,-0.0260666608810425,-3.91384890675545,
747,-5.9024E-05,-0.0260666608810425,-3.57912087440491,
748,-5.8768E-05,-0.093012273311615,-3.57912087440491,
749,-5.8512E-05,-0.0260666608810425,-3.57912087440491,
750,-5.8256E-05,-0.0260666608810425,-3.41175685822964,
751,-5.8E-05,-0.0260666608810425,-3.57912087440491,
752,-5.7744E-05,-0.0260666608810425,-3.57912087440491,
753,-5.7488E-05,-0.0260666608810425,-3.74648489058018,
754,-5.7232E-05,-0.0260666608810425,-4.08121292293072,
755,-5.6976E-05,-0.0260666608810425,-3.57912087440491,
756,-5.672E-05,-0.0260666608810425,-3.41175685822964,
757,-5.6464E-05,-0.0260666608810425,-3.57912087440491,
758,-5.6208E-05,-0.0260666608810425,-3.24439284205437,
759,-5.5952E-05,-0.0260666608810425,-3.57912087440491,
760,-5.5696E-05,-0.0260666608810425,-3.57912087440491,
761,-5.544E-05,-0.0260666608810425,-3.57912087440491,
762,-5.5184E-05,-0.0260666608810425,-3.41175685822964,
763,-5.4928E-05,-0.0260666608810425,-3.24439284205437,
764,-5.4672E-05,-0.0260666608810425,-3.57912087440491,
765,-5.4416E-05,-0.0260666608810425,-3.57912087440491,
766,-5.416E-05,-0.0260666608810425,-3.57912087440491,
767,-5.3904E-05,-0.0260666608810425,-3.57912087440491,
768,-5.3648E-05,-0.0260666608810425,-3.41175685822964,
769,-5.3392E-05,-0.0260666608810425,-3.57912087440491,
770,-5.3136E-05,-0.093012273311615,-3.57912087440491,
771,-5.288E-05,-0.0260666608810425,-3.74648489058018,
772,-5.2624E-05,-0.093012273311615,-3.57912087440491,
773,-5.2368E-05,-0.0260666608810425,-3.57912087440491,
774,-5.2112E-05,-0.0260666608810425,-3.41175685822964,
775,-5.1856E-05,-0.0260666608810425,-3.41175685822964,
776,-5.16E-05,-0.0260666608810425,-3.41175685822964,
777,-5.1344E-05,-0.093012273311615,-3.57912087440491,
778,-5.1088E-05,-0.0260666608810425,-3.41175685822964,
779,-5.0832E-05,-0.0260666608810425,-3.41175685822964,
780,-5.0576E-05,-0.0260666608810425,-3.57912087440491,
781,-5.032E-05,-0.0260666608810425,-3.57912087440491,
782,-5.0064E-05,-0.093012273311615,-3.57912087440491,
783,-4.9808E-05,-0.0260666608810425,-2.40757276117802,
784,-4.9552E-05,-0.0260666608810425,-3.24439284205437,
785,-4.9296E-05,-0.093012273311615,-3.57912087440491,
786,-4.904E-05,-0.0260666608810425,-3.41175685822964,
787,-4.8784E-05,-0.0260666608810425,-3.41175685822964,
788,-4.8528E-05,-0.093012273311615,-3.24439284205437,
789,-4.8272E-05,-0.093012273311615,-3.57912087440491,
790,-4.8016E-05,-0.0260666608810425,-3.41175685822964,
791,-4.776E-05,-0.0260666608810425,-3.41175685822964,
792,-4.7504E-05,-0.093012273311615,-3.74648489058018,
793,-4.7248E-05,-0.0260666608810425,-3.24439284205437,
794,-4.6992E-05,-0.0260666608810425,-3.57912087440491,
795,-4.6736E-05,-0.0260666608810425,-3.41175685822964,
796,-4.648E-05,-0.0260666608810425,-3.57912087440491,
797,-4.6224E-05,-0.0260666608810425,-3.91384890675545,
798,-4.5968E-05,-0.093012273311615,-3.57912087440491,
799,-4.5712E-05,-0.0260666608810425,-3.57912087440491,
800,-4.5456E-05,-0.0260666608810425,-3.57912087440491,
801,-4.52E-05,-0.0260666608810425,-3.24439284205437,
802,-4.4944E-05,-0.0260666608810425,-3.57912087440491,
803,-4.4688E-05,-0.0260666608810425,-3.41175685822964,
804,-4.4432E-05,-0.093012273311615,-3.57912087440491,
805,-4.4176E-05,-0.0260666608810425,-3.41175685822964,
806,-4.392E-05,-0.0260666608810425,-3.57912087440491,
807,-4.3664E-05,-0.0260666608810425,-3.57912087440491,
808,-4.3408E-05,-0.0260666608810425,-3.57912087440491,
809,-4.3152E-05,-0.0260666608810425,-3.91384890675545,
810,-4.2896E-05,-0.093012273311615,-3.41175685822964,
811,-4.264E-05,-0.0260666608810425,-3.41175685822964,
812,-4.2384E-05,-0.0260666608810425,-3.41175685822964,
813,-4.2128E-05,-0.0260666608810425,-3.57912087440491,
814,-4.1872E-05,-0.0260666608810425,-3.91384890675545,
815,-4.1616E-05,-0.0260666608810425,-3.57912087440491,
816,-4.136E-05,-0.0260666608810425,-3.57912087440491,
817,-4.1104E-05,-0.0260666608810425,-3.74648489058018,
818,-4.0848E-05,-0.0260666608810425,-3.41175685822964,
819,-4.0592E-05,-0.093012273311615,-3.57912087440491,
820,-4.0336E-05,-0.159957885742188,-3.57912087440491,
821,-4.008E-05,-0.0260666608810425,-3.41175685822964,
822,-3.9824E-05,-0.0260666608810425,-3.41175685822964,
823,-3.9568E-05,-0.093012273311615,-3.41175685822964,
824,-3.9312E-05,-0.0260666608810425,-3.57912087440491,
825,-3.9056E-05,-0.0260666608810425,-3.57912087440491,
826,-3.88E-05,-0.0260666608810425,-3.74648489058018,
827,-3.8544E-05,-0.0260666608810425,-3.41175685822964,
828,-3.8288E-05,-0.0260666608810425,-3.57912087440491,
829,-3.8032E-05,-0.0260666608810425,-3.57912087440491,
830,-3.7776E-05,-0.0260666608810425,-3.57912087440491,
831,-3.752E-05,-0.0260666608810425,-3.57912087440491,
832,-3.7264E-05,-0.093012273311615,-3.57912087440491,
833,-3.7008E-05,-0.0260666608810425,-3.41175685822964,
834,-3.6752E-05,-0.0260666608810425,-3.41175685822964,
835,-3.6496E-05,-0.0260666608810425,-3.41175685822964,
836,-3.624E-05,-0.0260666608810425,-3.24439284205437,
837,-3.5984E-05,-0.093012273311615,-3.57912087440491,
838,-3.5728E-05,0.04087895154953,-3.41175685822964,
839,-3.5472E-05,-0.0260666608810425,-3.57912087440491,
840,-3.5216E-05,-0.0260666608810425,-3.91384890675545,
841,-3.496E-05,-0.093012273311615,-3.41175685822964,
842,-3.4704E-05,-0.0260666608810425,-3.57912087440491,
843,-3.4448E-05,-0.0260666608810425,-3.57912087440491,
844,-3.4192E-05,-0.0260666608810425,-3.57912087440491,
845,-3.3936E-05,-0.093012273311615,-3.57912087440491,
846,-3.368E-05,-0.093012273311615,-3.57912087440491,
847,-3.3424E-05,-0.093012273311615,-3.41175685822964,
848,-3.3168E-05,-0.0260666608810425,-3.0770288258791,
849,-3.2912E-05,-0.0260666608810425,-3.41175685822964,
850,-3.2656E-05,-0.0260666608810425,-3.41175685822964,
851,-3.24E-05,-0.0260666608810425,-3.41175685822964,
852,-3.2144E-05,-0.0260666608810425,-3.91384890675545,
853,-3.1888E-05,-0.093012273311615,-3.57912087440491,
854,-3.1632E-05,-0.0260666608810425,-3.41175685822964,
855,-3.1376E-05,-0.0260666608810425,-3.57912087440491,
856,-3.112E-05,-0.0260666608810425,-3.41175685822964,
857,-3.0864E-05,-0.0260666608810425,-3.91384890675545,
858,-3.0608E-05,-0.0260666608810425,-3.41175685822964,
859,-3.0352E-05,-0.0260666608810425,-3.41175685822964,
860,-3.0096E-05,-0.0260666608810425,-3.57912087440491,
861,-2.984E-05,-0.093012273311615,-3.24439284205437,
862,-2.9584E-05,-0.0260666608810425,-3.57912087440491,
863,-2.9328E-05,-0.093012273311615,-3.57912087440491,
864,-2.9072E-05,-0.0260666608810425,-3.24439284205437,
865,-2.8816E-05,-0.0260666608810425,-3.41175685822964,
866,-2.856E-05,-0.0260666608810425,-3.41175685822964,
867,-2.8304E-05,-0.0260666608810425,-3.41175685822964,
868,-2.8048E-05,-0.0260666608810425,-3.74648489058018,
869,-2.7792E-05,-0.0260666608810425,-3.74648489058018,
870,-2.7536E-05,-0.0260666608810425,-3.57912087440491,
871,-2.728E-05,-0.0260666608810425,-3.41175685822964,
872,-2.7024E-05,-0.0260666608810425,-3.41175685822964,
873,-2.6768E-05,-0.0260666608810425,-3.57912087440491,
874,-2.6512E-05,-0.093012273311615,-3.74648489058018,
875,-2.6256E-05,-0.093012273311615,-3.57912087440491,
876,-2.6E-05,-0.0260666608810425,-3.57912087440491,
877,-2.5744E-05,-0.0260666608810425,-3.57912087440491,
878,-2.5488E-05,-0.0260666608810425,-3.41175685822964,
879,-2.5232E-05,-0.0260666608810425,-3.41175685822964,
880,-2.4976E-05,-0.093012273311615,-3.57912087440491,
881,-2.472E-05,-0.093012273311615,-0.0644765347242355,
882,-2.4464E-05,-0.0260666608810425,3.45016780495644,
883,-2.4208E-05,-0.0260666608810425,3.45016780495644,
884,-2.3952E-05,-0.0260666608810425,3.45016780495644,
885,-2.3696E-05,-0.0260666608810425,3.61753182113171,
886,-2.344E-05,-0.0260666608810425,3.28280378878117,
887,-2.3184E-05,-0.0260666608810425,3.45016780495644,
888,-2.2928E-05,-0.093012273311615,3.28280378878117,
889,-2.2672E-05,-0.0260666608810425,3.45016780495644,
890,-2.2416E-05,-0.0260666608810425,3.45016780495644,
891,-2.216E-05,-0.0260666608810425,3.1154397726059,
892,-2.1904E-05,-0.0260666608810425,3.78489583730698,
893,-2.1648E-05,-0.0260666608810425,3.45016780495644,
894,-2.1392E-05,-0.0260666608810425,3.45016780495644,
895,-2.1136E-05,-0.0260666608810425,3.45016780495644,
896,-2.088E-05,-0.093012273311615,3.28280378878117,
897,-2.0624E-05,0.04087895154953,3.28280378878117,
898,-2.0368E-05,-0.0260666608810425,3.45016780495644,
899,-2.0112E-05,-0.0260666608810425,3.45016780495644,
900,-1.9856E-05,-0.0260666608810425,3.78489583730698,
901,-1.96E-05,0.04087895154953,3.45016780495644,
902,-1.9344E-05,-0.0260666608810425,3.28280378878117,
903,-1.9088E-05,-0.0260666608810425,3.28280378878117,
904,-1.8832E-05,-0.093012273311615,3.28280378878117,
905,-1.8576E-05,-0.0260666608810425,3.45016780495644,
906,-1.832E-05,-0.0260666608810425,3.28280378878117,
907,-1.8064E-05,-0.093012273311615,3.45016780495644,
908,-1.7808E-05,-0.0260666608810425,3.1154397726059,
909,-1.7552E-05,-0.0260666608810425,3.1154397726059,
910,-1.7296E-05,-0.0260666608810425,3.28280378878117,
911,-1.704E-05,-0.0260666608810425,3.45016780495644,
912,-1.6784E-05,-0.0260666608810425,3.28280378878117,
913,-1.6528E-05,-0.093012273311615,3.1154397726059,
914,-1.6272E-05,-0.0260666608810425,3.1154397726059,
915,-1.6016E-05,-0.0260666608810425,3.28280378878117,
916,-1.576E-05,-0.0260666608810425,3.28280378878117,
917,-1.5504E-05,-0.0260666608810425,3.61753182113171,
918,-1.5248E-05,-0.093012273311615,3.28280378878117,
919,-1.4992E-05,-0.0260666608810425,3.1154397726059,
920,-1.4736E-05,-0.0260666608810425,3.45016780495644,
921,-1.448E-05,-0.0260666608810425,3.1154397726059,
922,-1.4224E-05,-0.0260666608810425,3.45016780495644,
923,-1.3968E-05,-0.093012273311615,3.28280378878117,
924,-1.3712E-05,-0.0260666608810425,3.1154397726059,
925,-1.3456E-05,-0.0260666608810425,3.28280378878117,
926,-1.32E-05,-0.093012273311615,3.1154397726059,
927,-1.2944E-05,-0.0260666608810425,3.45016780495644,
928,-1.2688E-05,-0.093012273311615,3.28280378878117,
929,-1.2432E-05,-0.093012273311615,3.45016780495644,
930,-1.2176E-05,-0.0260666608810425,3.45016780495644,
931,-1.192E-05,-0.0260666608810425,3.45016780495644,
932,-1.1664E-05,0.04087895154953,3.45016780495644,
933,-1.1408E-05,-0.0260666608810425,3.28280378878117,
934,-1.1152E-05,-0.0260666608810425,3.28280378878117,
935,-1.0896E-05,-0.0260666608810425,3.61753182113171,
936,-1.064E-05,-0.093012273311615,3.28280378878117,
937,-1.0384E-05,-0.0260666608810425,3.28280378878117,
938,-1.0128E-05,-0.0260666608810425,3.28280378878117,
939,-9.87199999999999E-06,-0.093012273311615,3.28280378878117,
940,-9.616E-06,-0.0260666608810425,3.45016780495644,
941,-9.35999999999998E-06,-0.093012273311615,3.45016780495644,
942,-9.10399999999999E-06,-0.093012273311615,3.45016780495644,
943,-8.84799999999999E-06,-0.0260666608810425,3.78489583730698,
944,-8.592E-06,-0.0260666608810425,3.1154397726059,
945,-8.33599999999998E-06,-0.0260666608810425,3.45016780495644,
946,-8.07999999999999E-06,-0.093012273311615,3.61753182113171,
947,-7.824E-06,-0.0260666608810425,3.45016780495644,
948,-7.56799999999998E-06,-0.0260666608810425,3.61753182113171,
949,-7.31199999999999E-06,-0.0260666608810425,3.45016780495644,
950,-7.05599999999999E-06,-0.0260666608810425,3.45016780495644,
951,-6.8E-06,-0.093012273311615,3.1154397726059,
