time [s] 	 density [10^18/m^-3]
0.79904 0.02548
0.79904 0.01784
0.79905 0.04518
0.79905 0.02735
0.79906 -0.00907
0.79906 -0.00327
0.79907 -0.02491
0.79907 0.08920
0.79908 0.08430
0.79908 -0.02708
0.79909 -0.04694
0.79909 0.02531
0.79910 0.00760
0.79910 -0.00563
0.79911 0.02907
0.79911 0.01360
0.79912 -0.05414
0.79912 0.04012
0.79913 0.06904
0.79913 -0.01098
0.79914 -0.01264
0.79914 -0.01537
0.79915 0.01098
0.79915 0.01776
0.79916 -0.01519
0.79916 -0.05536
0.79917 0.03413
0.79917 -0.02957
0.79918 -0.00175
0.79918 0.04413
0.79919 -0.03325
0.79919 -0.02605
0.79920 -0.06185
0.79920 0.01974
0.79921 0.08177
0.79921 0.08777
0.79922 -0.00581
0.79922 -0.04862
0.79923 -0.01838
0.79923 -0.08665
0.79924 -0.02430
0.79924 0.00014
0.79925 0.02119
0.79925 -0.01692
0.79926 -0.02160
0.79926 0.01721
0.79927 -0.03981
0.79927 0.01339
0.79928 -0.02314
0.79928 -0.08098
0.79929 0.00651
0.79929 -0.04597
0.79930 -0.01078
0.79930 0.05216
0.79931 0.02802
0.79931 0.01080
0.79932 -0.00873
0.79932 0.04801
0.79933 -0.01163
0.79933 0.00500
0.79934 0.00334
0.79934 -0.03699
0.79935 -0.04688
0.79935 -0.03511
0.79936 0.02219
0.79936 0.02419
0.79937 -0.05529
0.79937 0.06583
0.79938 0.06177
0.79938 -0.04528
0.79939 -0.02258
0.79939 -0.01534
0.79940 0.05877
0.79940 -0.00063
0.79941 -0.01244
0.79941 -0.00465
0.79942 -0.02262
0.79942 0.02989
0.79943 0.00499
0.79943 0.05155
0.79944 0.05220
0.79944 -0.03109
0.79945 -0.03686
0.79945 -0.00499
0.79946 -0.00359
0.79946 -0.02337
0.79947 0.00610
0.79947 -0.01283
0.79948 -0.02505
0.79948 -0.06703
0.79949 -0.05054
0.79949 -0.01639
0.79950 0.00020
0.79950 0.02780
0.79951 0.03358
0.79951 0.01841
0.79952 0.01847
0.79952 -0.03741
0.79953 -0.02176
0.79953 0.02664
0.79954 -0.00418
0.79954 0.05838
0.79955 0.03557
0.79955 -0.04395
0.79956 -0.03425
0.79956 -0.04775
0.79957 -0.02314
0.79957 0.03259
0.79958 -0.01546
0.79958 0.02245
0.79959 0.04676
0.79959 -0.01464
0.79960 -0.00589
0.79960 0.04544
0.79961 0.00289
0.79961 -0.04543
0.79962 0.08098
0.79962 0.01155
0.79963 -0.03573
0.79963 0.00731
0.79964 0.03658
0.79964 0.03819
0.79965 -0.02867
0.79965 -0.03169
0.79966 -0.02001
0.79966 -0.00670
0.79967 -0.00697
0.79967 -0.00426
0.79968 0.00392
0.79968 0.00243
0.79969 -0.06577
0.79969 -0.02076
0.79970 -0.00987
0.79970 -0.00416
0.79971 -0.01145
0.79971 -0.00432
0.79972 0.06904
0.79972 0.03759
0.79973 -0.00203
0.79973 -0.07262
0.79974 -0.04707
0.79974 -0.03078
0.79975 -0.02026
0.79975 -0.00187
0.79976 -0.01492
0.79976 -0.02335
0.79977 0.00701
0.79977 0.05437
0.79978 -0.00948
0.79978 -0.02264
0.79979 -0.06677
0.79979 0.00448
0.79980 0.03134
0.79980 -0.01739
0.79981 0.05988
0.79981 -0.05503
0.79982 -0.07513
0.79982 0.04727
0.79983 0.00395
0.79983 0.00020
0.79984 0.01154
0.79984 0.04831
0.79985 0.00034
0.79985 -0.09216
0.79986 0.01295
0.79986 0.01867
0.79987 -0.01295
0.79987 0.01513
0.79988 0.04349
0.79988 0.05422
0.79989 0.02382
0.79989 0.03051
0.79990 0.03147
0.79990 -0.02174
0.79991 -0.00721
0.79991 0.03182
0.79992 -0.06354
0.79992 0.01876
0.79993 0.05044
0.79993 -0.04509
0.79994 0.00826
0.79994 0.00890
0.79995 -0.01568
0.79995 -0.04487
0.79996 -0.05842
0.79996 -0.02081
0.79997 -0.03855
0.79997 -0.02647
0.79998 0.00444
0.79998 -0.02202
0.79999 -0.00715
0.79999 -0.00029
0.80000 0.00221
0.80000 -0.05813
0.80001 -0.04451
0.80001 -0.02150
0.80002 -0.00212
0.80002 0.00805
0.80003 0.01499
0.80003 0.00987
0.80004 -0.05084
0.80004 -0.05165
0.80005 -0.03279
0.80005 -0.02167
0.80006 -0.04095
0.80006 -0.00069
0.80007 0.02230
0.80007 0.01361
0.80008 0.04239
0.80008 0.03538
0.80009 -0.00875
0.80009 -0.01105
0.80010 0.04662
0.80010 0.06483
0.80011 -0.01254
0.80011 -0.00510
0.80012 0.04816
0.80012 0.02930
0.80013 0.05995
0.80013 0.01364
0.80014 -0.03146
0.80014 0.06322
0.80015 0.04942
0.80015 0.01446
0.80016 0.01158
0.80016 -0.01528
